location,population,date,human_development_index,total_cases,total_deaths,infected_death_percentage
Mexico,128932753,"2020-01-21 00:00:00",0.779,43731,4700,10.748
Mexico,128932753,"2020-01-22 00:00:00",0.779,54139,4637,8.565
Mexico,128932753,"2020-01-23 00:00:00",0.779,53669,4591,8.554
Mexico,128932753,"2020-01-24 00:00:00",0.779,55304,4967,8.981
Mexico,128932753,"2020-01-25 00:00:00",0.779,51071,4548,8.905
Mexico,128932753,"2020-01-26 00:00:00",0.779,43408,3680,8.478
Mexico,128932753,"2020-01-27 00:00:00",0.779,47982,3873,8.072
Mexico,128932753,"2020-01-28 00:00:00",0.779,47533,3942,8.293
Mexico,128932753,"2020-01-29 00:00:00",0.779,48114,4379,9.101
Mexico,128932753,"2020-01-30 00:00:00",0.779,51633,4461,8.640
Mexico,128932753,"2020-01-31 00:00:00",0.779,33760,2470,7.316
Mexico,128932753,"2021-01-01 00:00:00",0.779,24263,2155,8.882
Mexico,128932753,"2021-01-02 00:00:00",0.779,21745,2002,9.207
Mexico,128932753,"2021-01-03 00:00:00",0.779,26995,3083,11.421
Mexico,128932753,"2021-01-04 00:00:00",0.779,15248,1502,9.850
Mexico,128932753,"2021-01-05 00:00:00",0.779,45941,5079,11.055
Mexico,128932753,"2021-01-06 00:00:00",0.779,37919,4026,10.617
Mexico,128932753,"2021-01-07 00:00:00",0.779,27903,2318,8.307
Mexico,128932753,"2021-01-08 00:00:00",0.779,25247,2436,9.649
Mexico,128932753,"2021-01-09 00:00:00",0.779,39295,4576,11.645
Mexico,128932753,"2021-01-10 00:00:00",0.779,34099,4724,13.854
Mexico,128932753,"2021-01-11 00:00:00",0.779,26533,2923,11.016
Mexico,128932753,"2021-01-12 00:00:00",0.779,33226,3700,11.136
Mexico,128932753,"2021-01-13 00:00:00",0.779,36230,3668,10.124
Mexico,128932753,"2021-01-14 00:00:00",0.779,27876,2185,7.838
Mexico,128932753,"2021-01-15 00:00:00",0.779,30092,2191,7.281
Mexico,128932753,"2021-01-16 00:00:00",0.779,34988,3203,9.155
Mexico,128932753,"2021-01-17 00:00:00",0.779,30770,2862,9.301
Mexico,128932753,"2021-01-18 00:00:00",0.779,25405,2400,9.447
Mexico,128932753,"2021-01-19 00:00:00",0.779,33753,3181,9.424
Mexico,128932753,"2021-01-20 00:00:00",0.779,38324,3561,9.292
Mexico,128932753,"2021-01-21 00:00:00",0.779,32215,2871,8.912
Mexico,128932753,"2021-01-22 00:00:00",0.779,28355,2570,9.064
Mexico,128932753,"2021-01-23 00:00:00",0.779,38483,3961,10.293
Mexico,128932753,"2021-01-24 00:00:00",0.779,28536,2464,8.635
Mexico,128932753,"2021-01-25 00:00:00",0.779,24423,2214,9.065
Mexico,128932753,"2021-01-26 00:00:00",0.779,31123,3342,10.738
Mexico,128932753,"2021-01-27 00:00:00",0.779,33841,3407,10.068
Mexico,128932753,"2021-01-28 00:00:00",0.779,26944,2529,9.386
Mexico,128932753,"2021-01-29 00:00:00",0.779,21657,2172,10.029
Mexico,128932753,"2021-01-30 00:00:00",0.779,24225,2756,11.377
Mexico,128932753,"2021-01-31 00:00:00",0.779,13007,1039,7.988
"Micronesia (country)",115021,"2021-01-01 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-02 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-03 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-04 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-05 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-06 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-07 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-08 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-09 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-10 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-11 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-12 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-13 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-14 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-15 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-16 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-17 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-18 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-19 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-20 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-21 00:00:00",0.620,1,NULL,NULL
"Micronesia (country)",115021,"2021-01-22 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-23 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-24 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-25 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-26 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-27 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-28 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-29 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-30 00:00:00",0.620,0,NULL,NULL
"Micronesia (country)",115021,"2021-01-31 00:00:00",0.620,0,NULL,NULL
Moldova,4033963,"2020-01-01 00:00:00",0.750,4278,94,2.197
Moldova,4033963,"2020-01-02 00:00:00",0.750,4239,81,1.911
Moldova,4033963,"2020-01-03 00:00:00",0.750,4758,88,1.850
Moldova,4033963,"2020-01-04 00:00:00",0.750,4837,92,1.902
Moldova,4033963,"2020-01-05 00:00:00",0.750,4682,92,1.965
Moldova,4033963,"2020-01-06 00:00:00",0.750,3874,77,1.988
Moldova,4033963,"2020-01-07 00:00:00",0.750,4630,89,1.922
Moldova,4033963,"2020-01-08 00:00:00",0.750,5134,94,1.831
Moldova,4033963,"2020-01-09 00:00:00",0.750,4487,106,2.362
Moldova,4033963,"2020-01-10 00:00:00",0.750,5065,93,1.836
Moldova,4033963,"2020-01-11 00:00:00",0.750,4824,75,1.555
Moldova,4033963,"2020-01-12 00:00:00",0.750,5063,91,1.797
Moldova,4033963,"2020-01-13 00:00:00",0.750,4157,108,2.598
Moldova,4033963,"2020-01-14 00:00:00",0.750,4845,104,2.147
Moldova,4033963,"2020-01-15 00:00:00",0.750,4300,104,2.419
Moldova,4033963,"2020-01-16 00:00:00",0.750,4819,109,2.262
Moldova,4033963,"2020-01-17 00:00:00",0.750,5218,111,2.127
Moldova,4033963,"2020-01-18 00:00:00",0.750,5389,99,1.837
Moldova,4033963,"2020-01-19 00:00:00",0.750,5177,107,2.067
Moldova,4033963,"2020-01-20 00:00:00",0.750,4327,106,2.450
Moldova,4033963,"2020-01-21 00:00:00",0.750,4394,101,2.299
Moldova,4033963,"2020-01-22 00:00:00",0.750,5128,100,1.950
Moldova,4033963,"2020-01-23 00:00:00",0.750,4607,101,2.192
Moldova,4033963,"2020-01-24 00:00:00",0.750,5382,94,1.747
Moldova,4033963,"2020-01-25 00:00:00",0.750,5034,121,2.404
Moldova,4033963,"2020-01-26 00:00:00",0.750,5056,93,1.839
Moldova,4033963,"2020-01-27 00:00:00",0.750,3910,90,2.302
Moldova,4033963,"2020-01-28 00:00:00",0.750,4733,97,2.049
Moldova,4033963,"2020-01-29 00:00:00",0.750,5208,108,2.074
Moldova,4033963,"2020-01-30 00:00:00",0.750,4629,100,2.160
Moldova,4033963,"2020-01-31 00:00:00",0.750,2634,60,2.278
Moldova,4033963,"2021-01-01 00:00:00",0.750,3231,96,2.971
Moldova,4033963,"2021-01-02 00:00:00",0.750,3855,104,2.698
Moldova,4033963,"2021-01-03 00:00:00",0.750,3904,103,2.638
Moldova,4033963,"2021-01-04 00:00:00",0.750,3911,101,2.582
Moldova,4033963,"2021-01-05 00:00:00",0.750,3879,98,2.526
Moldova,4033963,"2021-01-06 00:00:00",0.750,4186,99,2.365
Moldova,4033963,"2021-01-07 00:00:00",0.750,2551,95,3.724
Moldova,4033963,"2021-01-08 00:00:00",0.750,2442,87,3.563
Moldova,4033963,"2021-01-09 00:00:00",0.750,3012,77,2.556
Moldova,4033963,"2021-01-10 00:00:00",0.750,3771,88,2.334
Moldova,4033963,"2021-01-11 00:00:00",0.750,3491,91,2.607
Moldova,4033963,"2021-01-12 00:00:00",0.750,4144,98,2.365
Moldova,4033963,"2021-01-13 00:00:00",0.750,4132,96,2.323
Moldova,4033963,"2021-01-14 00:00:00",0.750,2876,93,3.234
Moldova,4033963,"2021-01-15 00:00:00",0.750,2612,93,3.560
Moldova,4033963,"2021-01-16 00:00:00",0.750,3719,95,2.554
Moldova,4033963,"2021-01-17 00:00:00",0.750,4059,85,2.094
Moldova,4033963,"2021-01-18 00:00:00",0.750,3798,96,2.528
Moldova,4033963,"2021-01-19 00:00:00",0.750,3606,86,2.385
Moldova,4033963,"2021-01-20 00:00:00",0.750,3762,93,2.472
Moldova,4033963,"2021-01-21 00:00:00",0.750,2708,91,3.360
Moldova,4033963,"2021-01-22 00:00:00",0.750,2847,92,3.231
Moldova,4033963,"2021-01-23 00:00:00",0.750,3898,95,2.437
Moldova,4033963,"2021-01-24 00:00:00",0.750,4528,93,2.054
Moldova,4033963,"2021-01-25 00:00:00",0.750,4333,94,2.169
Moldova,4033963,"2021-01-26 00:00:00",0.750,4110,99,2.409
Moldova,4033963,"2021-01-27 00:00:00",0.750,4175,97,2.323
Moldova,4033963,"2021-01-28 00:00:00",0.750,2565,102,3.977
Moldova,4033963,"2021-01-29 00:00:00",0.750,1853,68,3.670
Moldova,4033963,"2021-01-30 00:00:00",0.750,1899,73,3.844
Moldova,4033963,"2021-01-31 00:00:00",0.750,2162,49,2.266
Monaco,39244,"2020-01-01 00:00:00",NULL,19,0,0.000
Monaco,39244,"2020-01-02 00:00:00",NULL,11,-3,-27.273
Monaco,39244,"2020-01-03 00:00:00",NULL,38,0,0.000
Monaco,39244,"2020-01-04 00:00:00",NULL,23,0,0.000
Monaco,39244,"2020-01-05 00:00:00",NULL,37,0,0.000
Monaco,39244,"2020-01-06 00:00:00",NULL,30,0,0.000
Monaco,39244,"2020-01-07 00:00:00",NULL,46,0,0.000
Monaco,39244,"2020-01-08 00:00:00",NULL,20,0,0.000
Monaco,39244,"2020-01-09 00:00:00",NULL,26,0,0.000
Monaco,39244,"2020-01-10 00:00:00",NULL,34,0,0.000
Monaco,39244,"2020-01-11 00:00:00",NULL,26,0,0.000
Monaco,39244,"2020-01-12 00:00:00",NULL,25,0,0.000
Monaco,39244,"2020-01-13 00:00:00",NULL,18,0,0.000
Monaco,39244,"2020-01-14 00:00:00",NULL,23,0,0.000
Monaco,39244,"2020-01-15 00:00:00",NULL,16,2,12.500
Monaco,39244,"2020-01-16 00:00:00",NULL,21,0,0.000
Monaco,39244,"2020-01-17 00:00:00",NULL,33,1,3.030
Monaco,39244,"2020-01-18 00:00:00",NULL,34,0,0.000
Monaco,39244,"2020-01-19 00:00:00",NULL,20,0,0.000
Monaco,39244,"2020-01-20 00:00:00",NULL,19,0,0.000
Monaco,39244,"2020-01-21 00:00:00",NULL,29,0,0.000
Monaco,39244,"2020-01-22 00:00:00",NULL,39,0,0.000
Monaco,39244,"2020-01-23 00:00:00",NULL,31,1,3.226
Monaco,39244,"2020-01-24 00:00:00",NULL,30,0,0.000
Monaco,39244,"2020-01-25 00:00:00",NULL,34,1,2.941
Monaco,39244,"2020-01-26 00:00:00",NULL,22,0,0.000
Monaco,39244,"2020-01-27 00:00:00",NULL,24,0,0.000
Monaco,39244,"2020-01-28 00:00:00",NULL,28,0,0.000
Monaco,39244,"2020-01-29 00:00:00",NULL,47,1,2.128
Monaco,39244,"2020-01-30 00:00:00",NULL,43,0,0.000
Monaco,39244,"2020-01-31 00:00:00",NULL,29,0,0.000
Monaco,39244,"2021-01-01 00:00:00",NULL,46,1,2.174
Monaco,39244,"2021-01-02 00:00:00",NULL,75,4,5.333
Monaco,39244,"2021-01-03 00:00:00",NULL,57,3,5.263
Monaco,39244,"2021-01-04 00:00:00",NULL,53,0,0.000
Monaco,39244,"2021-01-05 00:00:00",NULL,76,2,2.632
Monaco,39244,"2021-01-06 00:00:00",NULL,74,0,0.000
Monaco,39244,"2021-01-07 00:00:00",NULL,60,0,0.000
Monaco,39244,"2021-01-08 00:00:00",NULL,49,1,2.041
Monaco,39244,"2021-01-09 00:00:00",NULL,67,1,1.493
Monaco,39244,"2021-01-10 00:00:00",NULL,45,0,0.000
Monaco,39244,"2021-01-11 00:00:00",NULL,45,0,0.000
Monaco,39244,"2021-01-12 00:00:00",NULL,63,6,9.524
Monaco,39244,"2021-01-13 00:00:00",NULL,49,0,0.000
Monaco,39244,"2021-01-14 00:00:00",NULL,29,0,0.000
Monaco,39244,"2021-01-15 00:00:00",NULL,54,0,0.000
Monaco,39244,"2021-01-16 00:00:00",NULL,57,0,0.000
Monaco,39244,"2021-01-17 00:00:00",NULL,50,1,2.000
Monaco,39244,"2021-01-18 00:00:00",NULL,38,0,0.000
Monaco,39244,"2021-01-19 00:00:00",NULL,57,2,3.509
Monaco,39244,"2021-01-20 00:00:00",NULL,58,0,0.000
Monaco,39244,"2021-01-21 00:00:00",NULL,42,0,0.000
Monaco,39244,"2021-01-22 00:00:00",NULL,49,0,0.000
Monaco,39244,"2021-01-23 00:00:00",NULL,73,1,1.370
Monaco,39244,"2021-01-24 00:00:00",NULL,38,1,2.632
Monaco,39244,"2021-01-25 00:00:00",NULL,47,1,2.128
Monaco,39244,"2021-01-26 00:00:00",NULL,69,0,0.000
Monaco,39244,"2021-01-27 00:00:00",NULL,34,2,5.882
Monaco,39244,"2021-01-28 00:00:00",NULL,30,1,3.333
Monaco,39244,"2021-01-29 00:00:00",NULL,11,0,0.000
Monaco,39244,"2021-01-30 00:00:00",NULL,64,0,0.000
Monaco,39244,"2021-01-31 00:00:00",NULL,20,2,10.000
Mongolia,3278292,"2020-01-01 00:00:00",0.737,26,NULL,NULL
Mongolia,3278292,"2020-01-02 00:00:00",0.737,9,NULL,NULL
Mongolia,3278292,"2020-01-03 00:00:00",0.737,18,NULL,NULL
Mongolia,3278292,"2020-01-04 00:00:00",0.737,15,NULL,NULL
Mongolia,3278292,"2020-01-05 00:00:00",0.737,17,NULL,NULL
Mongolia,3278292,"2020-01-06 00:00:00",0.737,47,NULL,NULL
Mongolia,3278292,"2020-01-07 00:00:00",0.737,3,NULL,NULL
Mongolia,3278292,"2020-01-08 00:00:00",0.737,13,NULL,NULL
Mongolia,3278292,"2020-01-09 00:00:00",0.737,11,NULL,NULL
Mongolia,3278292,"2020-01-10 00:00:00",0.737,23,NULL,NULL
Mongolia,3278292,"2020-01-11 00:00:00",0.737,34,NULL,NULL
Mongolia,3278292,"2020-01-12 00:00:00",0.737,13,NULL,NULL
Mongolia,3278292,"2020-01-13 00:00:00",0.737,23,NULL,NULL
Mongolia,3278292,"2020-01-14 00:00:00",0.737,105,NULL,NULL
Mongolia,3278292,"2020-01-15 00:00:00",0.737,4,NULL,NULL
Mongolia,3278292,"2020-01-16 00:00:00",0.737,47,NULL,NULL
Mongolia,3278292,"2020-01-17 00:00:00",0.737,73,NULL,NULL
Mongolia,3278292,"2020-01-18 00:00:00",0.737,74,NULL,NULL
Mongolia,3278292,"2020-01-19 00:00:00",0.737,62,NULL,NULL
Mongolia,3278292,"2020-01-20 00:00:00",0.737,59,NULL,NULL
Mongolia,3278292,"2020-01-21 00:00:00",0.737,57,NULL,NULL
Mongolia,3278292,"2020-01-22 00:00:00",0.737,93,NULL,NULL
Mongolia,3278292,"2020-01-23 00:00:00",0.737,40,NULL,NULL
Mongolia,3278292,"2020-01-24 00:00:00",0.737,45,NULL,NULL
Mongolia,3278292,"2020-01-25 00:00:00",0.737,26,NULL,NULL
Mongolia,3278292,"2020-01-26 00:00:00",0.737,69,NULL,NULL
Mongolia,3278292,"2020-01-27 00:00:00",0.737,46,NULL,NULL
Mongolia,3278292,"2020-01-28 00:00:00",0.737,79,NULL,NULL
Mongolia,3278292,"2020-01-29 00:00:00",0.737,45,1,2.222
Mongolia,3278292,"2020-01-30 00:00:00",0.737,36,0,0.000
Mongolia,3278292,"2020-01-31 00:00:00",0.737,8,0,0.000
Mongolia,3278292,"2021-01-01 00:00:00",0.737,88,0,0.000
Mongolia,3278292,"2021-01-02 00:00:00",0.737,837,2,0.239
Mongolia,3278292,"2021-01-03 00:00:00",0.737,98,0,0.000
Mongolia,3278292,"2021-01-04 00:00:00",0.737,1359,1,0.074
Mongolia,3278292,"2021-01-05 00:00:00",0.737,900,2,0.222
Mongolia,3278292,"2021-01-06 00:00:00",0.737,101,0,0.000
Mongolia,3278292,"2021-01-07 00:00:00",0.737,820,5,0.610
Mongolia,3278292,"2021-01-08 00:00:00",0.737,1364,3,0.220
Mongolia,3278292,"2021-01-09 00:00:00",0.737,873,1,0.115
Mongolia,3278292,"2021-01-10 00:00:00",0.737,46,0,0.000
Mongolia,3278292,"2021-01-11 00:00:00",0.737,1068,3,0.281
Mongolia,3278292,"2021-01-12 00:00:00",0.737,1817,5,0.275
Mongolia,3278292,"2021-01-13 00:00:00",0.737,1416,2,0.141
Mongolia,3278292,"2021-01-14 00:00:00",0.737,908,2,0.220
Mongolia,3278292,"2021-01-15 00:00:00",0.737,181,0,0.000
Mongolia,3278292,"2021-01-16 00:00:00",0.737,1270,6,0.472
Mongolia,3278292,"2021-01-17 00:00:00",0.737,2539,7,0.276
Mongolia,3278292,"2021-01-18 00:00:00",0.737,1117,5,0.448
Mongolia,3278292,"2021-01-19 00:00:00",0.737,1526,2,0.131
Mongolia,3278292,"2021-01-20 00:00:00",0.737,1237,5,0.404
Mongolia,3278292,"2021-01-21 00:00:00",0.737,443,1,0.226
Mongolia,3278292,"2021-01-22 00:00:00",0.737,1583,5,0.316
Mongolia,3278292,"2021-01-23 00:00:00",0.737,2793,13,0.465
Mongolia,3278292,"2021-01-24 00:00:00",0.737,1611,4,0.248
Mongolia,3278292,"2021-01-25 00:00:00",0.737,1336,2,0.150
Mongolia,3278292,"2021-01-26 00:00:00",0.737,407,0,0.000
Mongolia,3278292,"2021-01-27 00:00:00",0.737,1164,8,0.687
Mongolia,3278292,"2021-01-28 00:00:00",0.737,2130,10,0.469
Mongolia,3278292,"2021-01-29 00:00:00",0.737,2884,13,0.451
Mongolia,3278292,"2021-01-30 00:00:00",0.737,1720,5,0.291
Mongolia,3278292,"2021-01-31 00:00:00",0.737,429,2,0.466
Montenegro,628062,"2020-01-01 00:00:00",0.829,1421,22,1.548
Montenegro,628062,"2020-01-02 00:00:00",0.829,1924,19,0.988
Montenegro,628062,"2020-01-03 00:00:00",0.829,1858,12,0.646
Montenegro,628062,"2020-01-04 00:00:00",0.829,1857,19,1.023
Montenegro,628062,"2020-01-05 00:00:00",0.829,1598,18,1.126
Montenegro,628062,"2020-01-06 00:00:00",0.829,1417,13,0.917
Montenegro,628062,"2020-01-07 00:00:00",0.829,1075,22,2.047
Montenegro,628062,"2020-01-08 00:00:00",0.829,1542,15,0.973
Montenegro,628062,"2020-01-09 00:00:00",0.829,1913,21,1.098
Montenegro,628062,"2020-01-10 00:00:00",0.829,1606,26,1.619
Montenegro,628062,"2020-01-11 00:00:00",0.829,1688,22,1.303
Montenegro,628062,"2020-01-12 00:00:00",0.829,1503,32,2.129
Montenegro,628062,"2020-01-13 00:00:00",0.829,1590,22,1.384
Montenegro,628062,"2020-01-14 00:00:00",0.829,1418,17,1.199
Montenegro,628062,"2020-01-15 00:00:00",0.829,1244,26,2.090
Montenegro,628062,"2020-01-16 00:00:00",0.829,1940,30,1.546
Montenegro,628062,"2020-01-17 00:00:00",0.829,2146,25,1.165
Montenegro,628062,"2020-01-18 00:00:00",0.829,1592,28,1.759
Montenegro,628062,"2020-01-19 00:00:00",0.829,1375,17,1.236
Montenegro,628062,"2020-01-20 00:00:00",0.829,1668,21,1.259
Montenegro,628062,"2020-01-21 00:00:00",0.829,1555,18,1.158
Montenegro,628062,"2020-01-22 00:00:00",0.829,1294,29,2.241
Montenegro,628062,"2020-01-23 00:00:00",0.829,1688,16,0.948
Montenegro,628062,"2020-01-24 00:00:00",0.829,1578,30,1.901
Montenegro,628062,"2020-01-25 00:00:00",0.829,1734,20,1.153
Montenegro,628062,"2020-01-26 00:00:00",0.829,1387,25,1.802
Montenegro,628062,"2020-01-27 00:00:00",0.829,1381,21,1.521
Montenegro,628062,"2020-01-28 00:00:00",0.829,1497,33,2.204
Montenegro,628062,"2020-01-29 00:00:00",0.829,1503,20,1.331
Montenegro,628062,"2020-01-30 00:00:00",0.829,1395,31,2.222
Montenegro,628062,"2020-01-31 00:00:00",0.829,860,12,1.395
Montenegro,628062,"2021-01-01 00:00:00",0.829,1459,32,2.193
Montenegro,628062,"2021-01-02 00:00:00",0.829,1689,25,1.480
Montenegro,628062,"2021-01-03 00:00:00",0.829,1922,27,1.405
Montenegro,628062,"2021-01-04 00:00:00",0.829,1814,14,0.772
Montenegro,628062,"2021-01-05 00:00:00",0.829,1754,33,1.881
Montenegro,628062,"2021-01-06 00:00:00",0.829,2107,31,1.471
Montenegro,628062,"2021-01-07 00:00:00",0.829,1767,25,1.415
Montenegro,628062,"2021-01-08 00:00:00",0.829,1540,39,2.532
Montenegro,628062,"2021-01-09 00:00:00",0.829,1829,29,1.586
Montenegro,628062,"2021-01-10 00:00:00",0.829,1941,32,1.649
Montenegro,628062,"2021-01-11 00:00:00",0.829,1778,33,1.856
Montenegro,628062,"2021-01-12 00:00:00",0.829,1813,24,1.324
Montenegro,628062,"2021-01-13 00:00:00",0.829,1753,24,1.369
Montenegro,628062,"2021-01-14 00:00:00",0.829,1665,32,1.922
Montenegro,628062,"2021-01-15 00:00:00",0.829,1440,24,1.667
Montenegro,628062,"2021-01-16 00:00:00",0.829,1582,37,2.339
Montenegro,628062,"2021-01-17 00:00:00",0.829,1486,32,2.153
Montenegro,628062,"2021-01-18 00:00:00",0.829,1489,22,1.478
Montenegro,628062,"2021-01-19 00:00:00",0.829,1531,24,1.568
Montenegro,628062,"2021-01-20 00:00:00",0.829,1531,29,1.894
Montenegro,628062,"2021-01-21 00:00:00",0.829,1405,23,1.637
Montenegro,628062,"2021-01-22 00:00:00",0.829,1449,26,1.794
Montenegro,628062,"2021-01-23 00:00:00",0.829,1660,31,1.867
Montenegro,628062,"2021-01-24 00:00:00",0.829,1615,19,1.176
Montenegro,628062,"2021-01-25 00:00:00",0.829,1554,21,1.351
Montenegro,628062,"2021-01-26 00:00:00",0.829,1662,26,1.564
Montenegro,628062,"2021-01-27 00:00:00",0.829,1626,23,1.415
Montenegro,628062,"2021-01-28 00:00:00",0.829,1466,22,1.501
Montenegro,628062,"2021-01-29 00:00:00",0.829,1051,28,2.664
Montenegro,628062,"2021-01-30 00:00:00",0.829,921,15,1.629
Montenegro,628062,"2021-01-31 00:00:00",0.829,843,11,1.305
Montserrat,4999,"2021-01-01 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-02 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-03 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-04 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-05 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-06 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-07 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-08 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-09 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-10 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-11 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-12 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-13 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-14 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-15 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-16 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-17 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-18 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-19 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-20 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-21 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-22 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-23 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-24 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-25 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-26 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-27 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-28 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-29 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-30 00:00:00",NULL,NULL,NULL,NULL
Montserrat,4999,"2021-01-31 00:00:00",NULL,NULL,NULL,NULL
Morocco,36910558,"2020-01-01 00:00:00",0.686,11555,232,2.008
Morocco,36910558,"2020-01-02 00:00:00",0.686,12168,224,1.841
Morocco,36910558,"2020-01-03 00:00:00",0.686,14285,244,1.708
Morocco,36910558,"2020-01-04 00:00:00",0.686,15449,267,1.728
Morocco,36910558,"2020-01-05 00:00:00",0.686,14750,235,1.593
Morocco,36910558,"2020-01-06 00:00:00",0.686,14780,230,1.556
Morocco,36910558,"2020-01-07 00:00:00",0.686,13052,232,1.778
Morocco,36910558,"2020-01-08 00:00:00",0.686,14207,232,1.633
Morocco,36910558,"2020-01-09 00:00:00",0.686,14839,235,1.584
Morocco,36910558,"2020-01-10 00:00:00",0.686,15265,247,1.618
Morocco,36910558,"2020-01-11 00:00:00",0.686,15181,220,1.449
Morocco,36910558,"2020-01-12 00:00:00",0.686,14852,207,1.394
Morocco,36910558,"2020-01-13 00:00:00",0.686,14674,211,1.438
Morocco,36910558,"2020-01-14 00:00:00",0.686,13794,209,1.515
Morocco,36910558,"2020-01-15 00:00:00",0.686,15422,238,1.543
Morocco,36910558,"2020-01-16 00:00:00",0.686,13703,228,1.664
Morocco,36910558,"2020-01-17 00:00:00",0.686,16177,256,1.582
Morocco,36910558,"2020-01-18 00:00:00",0.686,15344,262,1.708
Morocco,36910558,"2020-01-19 00:00:00",0.686,14586,258,1.769
Morocco,36910558,"2020-01-20 00:00:00",0.686,13978,265,1.896
Morocco,36910558,"2020-01-21 00:00:00",0.686,12719,245,1.926
Morocco,36910558,"2020-01-22 00:00:00",0.686,15360,229,1.491
Morocco,36910558,"2020-01-23 00:00:00",0.686,13470,282,2.094
Morocco,36910558,"2020-01-24 00:00:00",0.686,15330,251,1.637
Morocco,36910558,"2020-01-25 00:00:00",0.686,15562,243,1.561
Morocco,36910558,"2020-01-26 00:00:00",0.686,14057,276,1.963
Morocco,36910558,"2020-01-27 00:00:00",0.686,14764,251,1.700
Morocco,36910558,"2020-01-28 00:00:00",0.686,13079,245,1.873
Morocco,36910558,"2020-01-29 00:00:00",0.686,15519,238,1.534
